customer_id,gender,age,tenure_months,contract,internet_service,payment_method,paperless_billing,monthly_charges,total_charges,churn
102293,Male,41.0,52,Month-to-month,No,Electronic check,Yes,56.9,2963.13,No
102294,Female,27.0,66,One year,No,Electronic check,No,109.73,7255.9,No
102295,Female,49.0,69,Month-to-month,DSL,Mailed check,Yes,44.7,3210.03,No
102296,Female,20.0,46,Two year,Fiber optic,Credit card,No,113.5,5374.12,No
102297,Male,55.0,8,Month-to-month,DSL,Electronic check,No,56.48,509.88,Yes
102298,Male,34.0,18,One year,No,Credit card,Yes,54.91,993.19,No
102299,Male,21.0,52,One year,Fiber optic,Bank transfer,Yes,76.88,3994.96,Yes
102300,Female,60.0,44,Month-to-month,Fiber optic,Bank transfer,No,64.6,2848.94,No
102301,Male,38.0,32,One year,No,Credit card,Yes,82.65,2663.28,Yes
102302,Male,64.0,29,One year,Fiber optic,Electronic check,Yes,114.66,3278.68,Yes
102303,Female,55.0,52,One year,DSL,Electronic check,Yes,20.0,1217.13,No
102304,Female,29.0,31,Month-to-month,Fiber optic,Electronic check,No,79.63,2397.26,No
102305,Female,38.0,12,One year,Fiber optic,Mailed check,No,56.84,798.68,No
102306,Male,41.0,71,Month-to-month,DSL,Electronic check,Yes,94.63,6520.92,No
102307,Male,59.0,26,Month-to-month,Fiber optic,Bank transfer,Yes,119.51,3082.48,No
102308,Male,45.0,21,Month-to-month,Fiber optic,Credit card,Yes,79.63,1641.74,No
102309,Male,41.0,5,One year,Fiber optic,Electronic check,Yes,66.42,352.68,Yes
102310,Female,36.0,34,Two year,No,Mailed check,Yes,31.62,1042.29,No
102311,Male,38.0,72,Month-to-month,Fiber optic,Bank transfer,No,132.72,9680.58,No
102312,Male,56.0,12,Month-to-month,Fiber optic,Bank transfer,Yes,116.97,1381.83,No
102313,Female,39.0,18,Month-to-month,Fiber optic,Credit card,Yes,34.54,529.08,No
102314,Male,34.0,13,One year,DSL,Electronic check,Yes,88.39,1062.13,No
102315,Male,32.0,7,One year,DSL,Electronic check,No,44.2,266.83,No
102316,Male,32.0,44,One year,No,Credit card,No,59.29,2673.95,No
102317,Male,21.0,22,One year,Fiber optic,Electronic check,Yes,52.79,1242.88,No
102318,Male,29.0,55,One year,Fiber optic,Bank transfer,Yes,33.98,1760.69,No
102319,Female,58.0,29,Month-to-month,DSL,Electronic check,No,70.86,1982.93,Yes
102320,Female,36.0,46,Month-to-month,DSL,Mailed check,Yes,119.39,5396.04,No
102321,Male,48.0,7,Month-to-month,DSL,Mailed check,No,48.85,316.26,Yes
102322,Male,18.0,24,Two year,Fiber optic,Bank transfer,No,106.28,2637.3,Yes
102323,Male,46.0,30,One year,Fiber optic,Electronic check,No,110.21,3321.73,Yes
102324,Female,37.0,5,Month-to-month,DSL,Credit card,Yes,90.04,499.71,No
102325,Female,33.0,31,Month-to-month,Fiber optic,Credit card,Yes,133.91,4218.43,No
102326,Female,41.0,34,Month-to-month,No,Bank transfer,Yes,95.88,3207.11,No
102327,Male,33.0,30,Two year,No,Credit card,Yes,117.12,3398.31,No
102328,Male,18.0,37,Month-to-month,No,Credit card,Yes,43.32,1549.98,No
102329,Male,51.0,58,One year,Fiber optic,Bank transfer,Yes,102.63,6026.46,No
102330,Male,42.0,56,Month-to-month,Fiber optic,Mailed check,No,121.77,6873.38,Yes
102331,Male,35.0,2,One year,Fiber optic,Credit card,Yes,64.7,136.52,Yes
102332,Female,26.0,47,One year,DSL,Credit card,Yes,20.0,1025.4,No
102333,Male,20.0,66,Month-to-month,No,Bank transfer,Yes,40.32,2674.23,No
102334,Female,42.0,63,One year,Fiber optic,Electronic check,Yes,65.88,4120.57,Yes
102335,Female,60.0,24,Month-to-month,Fiber optic,Electronic check,Yes,98.03,2211.53,Yes
102336,Female,42.0,57,Two year,DSL,Bank transfer,Yes,57.84,3411.3,No
102337,Male,21.0,58,Month-to-month,DSL,Credit card,Yes,72.08,4171.99,No
102338,Female,42.0,27,One year,No,Electronic check,No,56.89,1495.4,No
102339,Male,38.0,63,Month-to-month,DSL,Credit card,Yes,68.79,4324.53,No
102340,Male,50.0,46,One year,DSL,Electronic check,No,70.34,3370.53,No
102341,Male,47.0,55,Month-to-month,Fiber optic,Mailed check,Yes,68.19,3839.79,No
102342,Male,18.0,54,One year,Fiber optic,Credit card,Yes,104.53,5612.22,No
102343,Female,46.0,57,Month-to-month,DSL,Credit card,Yes,106.51,6113.35,No
102344,Female,26.0,69,Month-to-month,DSL,Mailed check,Yes,43.28,3096.76,No
102345,Female,21.0,62,Two year,Fiber optic,Credit card,Yes,89.43,5575.93,No
102346,Male,37.0,31,Month-to-month,No,Credit card,Yes,36.26,1134.93,No
102347,Male,44.0,41,Month-to-month,Fiber optic,Credit card,No,40.18,1459.25,No
102348,Female,18.0,47,One year,Fiber optic,Credit card,Yes,109.91,5277.89,No
102349,Male,48.0,62,Month-to-month,DSL,Mailed check,Yes,122.19,7483.23,No
102350,Female,49.0,29,Two year,Fiber optic,Electronic check,Yes,75.79,2029.55,No
102351,Female,40.0,23,Month-to-month,Fiber optic,Electronic check,Yes,129.83,2823.7,No
102352,Female,28.0,54,Two year,No,Electronic check,No,55.79,2935.7,No
102353,Female,26.0,69,Two year,Fiber optic,Electronic check,Yes,78.14,5435.4,No
102354,Male,52.0,66,Month-to-month,DSL,Electronic check,Yes,113.69,7608.0,No
102355,Male,19.0,11,Month-to-month,DSL,Electronic check,No,49.18,571.73,No
102356,Male,53.0,67,One year,Fiber optic,Mailed check,Yes,106.92,7319.84,Yes
102357,Male,37.0,57,One year,DSL,Electronic check,Yes,63.29,3571.25,No
102358,Male,38.0,12,Month-to-month,Fiber optic,Electronic check,Yes,65.98,770.87,Yes
102359,Female,18.0,1,Month-to-month,Fiber optic,Electronic check,No,71.28,20.0,Yes
102360,Male,37.0,15,Month-to-month,DSL,Electronic check,Yes,20.0,248.18,No
102361,Female,47.0,67,One year,Fiber optic,Bank transfer,Yes,115.53,7556.73,No
102362,Female,22.0,55,One year,Fiber optic,Credit card,Yes,89.66,4810.54,No
102363,Female,45.0,42,Month-to-month,No,Bank transfer,Yes,68.3,2925.31,No
102364,Male,40.0,46,Month-to-month,DSL,Bank transfer,Yes,54.68,2363.44,No
102365,Female,31.0,30,One year,DSL,Credit card,No,79.79,2250.76,No
102366,Male,50.0,66,Two year,DSL,Bank transfer,Yes,94.09,6051.74,Yes
102367,Male,18.0,12,Month-to-month,DSL,Electronic check,Yes,65.14,851.55,No
102368,Male,44.0,23,Month-to-month,Fiber optic,Electronic check,Yes,108.09,2633.57,No
102369,Male,60.0,15,Month-to-month,Fiber optic,Bank transfer,Yes,90.88,1356.47,No
102370,Male,58.0,62,One year,DSL,Bank transfer,Yes,69.67,4404.4,No
102371,Male,44.0,39,Month-to-month,No,Credit card,Yes,94.81,3592.82,No
102372,Female,35.0,50,Month-to-month,DSL,Electronic check,No,59.3,3075.69,No
102373,Male,31.0,67,One year,Fiber optic,Credit card,Yes,52.71,3467.16,No
102374,Male,35.0,15,Month-to-month,No,Mailed check,Yes,70.67,1120.13,No
102375,Female,46.0,70,Month-to-month,Fiber optic,Credit card,Yes,84.88,5939.15,Yes
102376,Female,29.0,10,Month-to-month,DSL,Mailed check,Yes,66.44,491.78,No
102377,Female,49.0,55,Month-to-month,No,Electronic check,Yes,101.75,5516.59,No
102378,Male,67.0,51,Month-to-month,Fiber optic,Electronic check,Yes,96.51,4937.41,No
102379,Female,38.0,60,Month-to-month,DSL,Electronic check,No,69.12,3980.73,No
102380,Female,22.0,12,Month-to-month,DSL,Electronic check,Yes,71.86,889.01,No
102381,Male,22.0,70,Month-to-month,No,Credit card,Yes,74.02,5053.94,No
102382,Male,49.0,58,Two year,DSL,Electronic check,Yes,85.15,4987.36,No
102383,Female,38.0,8,Two year,Fiber optic,Electronic check,Yes,85.31,560.03,No
102384,Male,50.0,41,Month-to-month,DSL,Electronic check,No,68.14,2833.63,No
102385,Male,32.0,59,One year,DSL,Bank transfer,Yes,38.64,2353.25,No
102386,Female,50.0,35,Month-to-month,No,Electronic check,Yes,54.26,1883.97,No
102387,Female,37.0,28,Two year,No,Electronic check,No,78.93,2202.83,No
102388,Female,29.0,20,Two year,DSL,Credit card,Yes,76.7,1667.7,No
102389,Female,34.0,38,One year,DSL,Electronic check,Yes,34.87,1254.57,No
102390,Female,23.0,71,One year,Fiber optic,Credit card,No,69.95,4918.37,No
102391,Male,65.0,44,Month-to-month,Fiber optic,Electronic check,Yes,60.76,2731.1,No
102392,Male,38.0,52,Month-to-month,Fiber optic,Bank transfer,Yes,118.12,6180.25,No
102393,Female,47.0,57,Month-to-month,DSL,Bank transfer,Yes,78.28,4440.11,No
102394,Male,32.0,57,Month-to-month,No,Electronic check,Yes,82.76,4607.97,No
102395,Male,25.0,29,One year,DSL,Bank transfer,Yes,70.33,2127.2,No
102396,Female,36.0,56,Month-to-month,DSL,Mailed check,No,56.34,3043.6,No
102397,Female,53.0,24,Month-to-month,DSL,Mailed check,Yes,60.86,1665.68,No
102398,Male,32.0,43,One year,DSL,Credit card,No,84.32,3518.16,No
102399,Male,28.0,22,One year,Fiber optic,Credit card,Yes,77.5,1605.53,No
102400,Female,41.0,68,One year,Fiber optic,Electronic check,Yes,96.58,6598.2,No
102401,Male,45.0,53,Month-to-month,Fiber optic,Bank transfer,Yes,87.57,4690.63,No
102402,Female,60.0,43,Two year,Fiber optic,Electronic check,Yes,91.39,3842.11,No
102403,Female,44.0,33,Month-to-month,DSL,Electronic check,Yes,80.66,2814.1,Yes
102404,Female,47.0,38,One year,No,Electronic check,Yes,58.85,2265.98,No
102405,Male,48.0,57,Month-to-month,Fiber optic,Bank transfer,Yes,76.23,4322.8,No
102406,Female,24.0,20,Month-to-month,DSL,Bank transfer,Yes,94.72,1929.14,No
102407,Male,26.0,60,Two year,DSL,Mailed check,Yes,117.66,7168.56,No
102408,Female,25.0,21,Month-to-month,Fiber optic,Credit card,Yes,106.95,2390.78,No
102409,Male,22.0,11,Month-to-month,Fiber optic,Bank transfer,Yes,32.0,369.36,Yes
102410,Male,49.0,54,Month-to-month,Fiber optic,Electronic check,Yes,65.05,3398.03,No
102411,Female,43.0,52,Two year,Fiber optic,Electronic check,Yes,86.87,4403.98,No
102412,Male,40.0,25,Two year,DSL,Mailed check,No,44.54,986.16,No
102413,Female,18.0,47,Month-to-month,No,Electronic check,No,43.37,1980.56,No
102414,Female,66.0,53,One year,DSL,Electronic check,Yes,61.53,3264.49,Yes
102415,Male,27.0,57,Month-to-month,DSL,Electronic check,Yes,80.63,4615.16,No
102416,Male,66.0,69,One year,Fiber optic,Mailed check,Yes,99.44,6962.76,No
102417,Female,20.0,62,Month-to-month,DSL,Mailed check,Yes,62.82,3708.24,No
102418,Male,28.0,32,Month-to-month,Fiber optic,Bank transfer,No,72.9,2331.83,No
102419,Male,18.0,17,Month-to-month,DSL,Bank transfer,Yes,50.91,906.94,No
102420,Male,44.0,8,Two year,Fiber optic,Credit card,No,96.68,520.72,Yes
102421,Male,25.0,42,Month-to-month,Fiber optic,Credit card,No,95.0,4030.82,No
102422,Female,25.0,48,Month-to-month,Fiber optic,Electronic check,No,106.68,5366.35,Yes
102423,Male,21.0,50,Two year,Fiber optic,Mailed check,Yes,87.24,4431.6,No
102424,Female,49.0,1,Month-to-month,DSL,Electronic check,Yes,39.22,66.93,Yes
102425,Male,48.0,51,Month-to-month,No,Credit card,No,63.28,3202.66,No
102426,Female,63.0,57,Month-to-month,Fiber optic,Mailed check,No,105.42,6029.89,Yes
102427,Male,30.0,52,Month-to-month,Fiber optic,Electronic check,Yes,40.61,2250.06,No
102428,Male,42.0,38,Month-to-month,DSL,Bank transfer,Yes,69.88,2624.23,No
102429,Female,22.0,2,Month-to-month,DSL,Mailed check,Yes,79.13,265.68,No
102430,Male,35.0,36,Month-to-month,Fiber optic,Credit card,Yes,134.09,4869.01,Yes
102431,Male,32.0,47,Month-to-month,Fiber optic,Electronic check,Yes,68.97,3387.98,No
102432,Female,45.0,41,Two year,No,Electronic check,Yes,68.96,2925.37,Yes
102433,Male,52.0,42,Month-to-month,No,Credit card,No,114.19,4813.04,Yes
102434,Male,52.0,38,One year,Fiber optic,Mailed check,Yes,69.29,2644.28,No
102435,Male,28.0,40,Month-to-month,Fiber optic,Electronic check,Yes,110.87,4406.61,Yes
102436,Female,52.0,24,Month-to-month,Fiber optic,Bank transfer,No,93.82,2339.6,Yes
102437,Female,38.0,44,Month-to-month,DSL,Bank transfer,Yes,66.47,2871.56,No
102438,Female,35.0,21,Month-to-month,Fiber optic,Electronic check,Yes,95.29,2011.33,Yes
102439,Female,30.0,36,One year,Fiber optic,Electronic check,No,80.31,2873.75,No
102440,Male,32.0,30,Month-to-month,DSL,Electronic check,Yes,128.45,3732.79,No
102441,Male,62.0,52,One year,DSL,Electronic check,No,20.36,1078.56,No
102442,Male,43.0,65,Two year,Fiber optic,Mailed check,Yes,76.94,4863.82,No
102443,Male,41.0,46,Month-to-month,Fiber optic,Electronic check,Yes,77.67,3532.48,Yes
102444,Male,36.0,10,Two year,DSL,Bank transfer,Yes,68.65,746.54,No
102445,Female,71.0,49,Month-to-month,DSL,Mailed check,Yes,99.01,4866.69,No
102446,Female,56.0,24,Month-to-month,DSL,Mailed check,Yes,60.82,1473.45,Yes
102447,Female,30.0,4,Month-to-month,Fiber optic,Electronic check,Yes,96.3,307.38,Yes
102448,Female,35.0,14,Two year,No,Mailed check,No,77.79,1183.46,No
102449,Female,36.0,72,One year,No,Electronic check,Yes,92.96,6613.37,No
102450,Male,41.0,31,Two year,No,Credit card,Yes,68.57,2189.24,No
102451,Female,30.0,15,One year,DSL,Electronic check,No,80.06,1317.8,Yes
102452,Female,45.0,10,Month-to-month,DSL,Credit card,Yes,68.91,551.35,No
102453,Male,58.0,47,Two year,Fiber optic,Bank transfer,No,59.35,2752.87,No
102454,Male,22.0,55,Two year,Fiber optic,Credit card,Yes,123.98,6774.04,No
102455,Female,24.0,26,One year,Fiber optic,Credit card,Yes,64.95,1713.26,No
102456,Male,33.0,8,Month-to-month,DSL,Credit card,Yes,60.04,395.41,No
102457,Female,33.0,26,Two year,No,Mailed check,No,50.58,1210.19,No
102458,Female,65.0,48,Month-to-month,DSL,Electronic check,No,82.05,3933.58,No
102459,Male,52.0,9,Two year,Fiber optic,Bank transfer,No,72.05,597.95,No
102460,Male,51.0,20,Two year,No,Electronic check,Yes,109.88,2184.46,No
102461,Male,36.0,1,One year,Fiber optic,Electronic check,Yes,97.35,177.69,Yes
102462,Male,35.0,34,Month-to-month,Fiber optic,Credit card,Yes,77.08,2475.15,Yes
102463,Male,20.0,13,Month-to-month,Fiber optic,Mailed check,Yes,61.26,786.14,Yes
102464,Female,49.0,15,Two year,Fiber optic,Electronic check,Yes,81.23,1165.26,No
102465,Male,45.0,9,Two year,Fiber optic,Credit card,Yes,97.0,875.13,No
102466,Male,56.0,53,One year,Fiber optic,Electronic check,No,82.85,4338.22,Yes
102467,Male,36.0,36,Two year,Fiber optic,Credit card,Yes,80.49,2791.42,No
102468,Female,37.0,69,Month-to-month,Fiber optic,Bank transfer,Yes,58.49,4071.19,No
102469,Male,41.0,29,Two year,Fiber optic,Electronic check,Yes,140.08,4311.75,No
102470,Male,51.0,16,Month-to-month,Fiber optic,Electronic check,Yes,78.97,1254.47,Yes
102471,Female,20.0,15,Month-to-month,Fiber optic,Credit card,Yes,49.64,679.25,No
102472,Male,49.0,69,Month-to-month,DSL,Electronic check,Yes,45.12,3047.65,No
102473,Male,39.0,43,Month-to-month,Fiber optic,Credit card,No,75.4,3326.32,No
102474,Male,25.0,24,Month-to-month,No,Mailed check,Yes,120.62,2815.95,Yes
102475,Male,18.0,48,One year,DSL,Electronic check,Yes,67.74,3368.49,No
102476,Male,37.0,41,Month-to-month,DSL,Bank transfer,Yes,62.63,2420.52,No
102477,Female,58.0,9,One year,DSL,Mailed check,No,93.12,855.39,No
102478,Male,61.0,51,Month-to-month,Fiber optic,Mailed check,Yes,106.94,5513.64,No
102479,Male,44.0,9,Two year,DSL,Bank transfer,Yes,88.48,864.94,Yes
102480,Male,65.0,15,Month-to-month,Fiber optic,Electronic check,Yes,89.0,1397.3,Yes
102481,Female,38.0,52,One year,DSL,Electronic check,No,44.39,2332.22,No
102482,Female,51.0,33,One year,DSL,Credit card,Yes,53.22,1860.08,No
102483,Male,33.0,16,Month-to-month,DSL,Mailed check,Yes,32.23,426.49,No
102484,Male,32.0,5,Month-to-month,DSL,Bank transfer,Yes,66.4,274.03,No
102485,Male,30.0,43,Month-to-month,Fiber optic,Mailed check,No,73.38,3119.07,No
102486,Male,18.0,51,Month-to-month,No,Bank transfer,No,58.79,3131.81,No
102487,Male,56.0,15,Month-to-month,Fiber optic,Electronic check,No,90.98,1406.66,Yes
102488,Male,31.0,30,Month-to-month,No,Credit card,Yes,55.57,1728.47,No
102489,Female,29.0,25,One year,DSL,Mailed check,Yes,63.49,1571.13,No
102490,Male,24.0,65,Month-to-month,No,Credit card,Yes,59.84,3963.11,No
102491,Male,36.0,57,Month-to-month,Fiber optic,Credit card,Yes,83.2,4602.72,No
102492,Male,62.0,20,Month-to-month,Fiber optic,Bank transfer,Yes,93.12,1825.6,Yes
102493,Female,66.0,37,Month-to-month,Fiber optic,Mailed check,Yes,50.39,1844.87,No
102494,Female,18.0,67,Month-to-month,Fiber optic,Electronic check,No,,6344.42,No
102495,Male,34.0,25,One year,DSL,Electronic check,Yes,78.61,1936.34,No
102496,Male,26.0,11,One year,DSL,Bank transfer,Yes,82.47,956.39,No
102497,Female,52.0,22,Month-to-month,Fiber optic,Electronic check,Yes,87.33,1942.71,Yes
102498,Female,43.0,44,Month-to-month,Fiber optic,Electronic check,Yes,93.04,4201.19,Yes
102499,Male,31.0,72,Month-to-month,No,Mailed check,Yes,61.61,4248.15,No
102500,Female,40.0,23,One year,DSL,Electronic check,Yes,,2044.78,Yes
102501,Female,33.0,5,Month-to-month,Fiber optic,Electronic check,Yes,112.61,504.58,Yes
102502,Male,60.0,14,Two year,Fiber optic,Mailed check,No,71.62,1121.12,No
102503,Female,46.0,30,One year,DSL,Electronic check,Yes,60.52,1778.02,No
102504,Male,48.0,7,One year,DSL,Electronic check,No,87.76,647.58,Yes
102505,Male,18.0,3,Month-to-month,Fiber optic,Electronic check,No,70.15,113.54,Yes
102506,Male,38.0,48,Two year,Fiber optic,Mailed check,Yes,66.02,3059.51,No
102507,Male,66.0,60,Month-to-month,DSL,Credit card,Yes,82.55,5005.3,No
102508,Female,56.0,17,Month-to-month,DSL,Electronic check,No,61.24,801.32,No
102509,Male,18.0,38,Two year,DSL,Bank transfer,Yes,102.54,3787.15,No
102510,Male,35.0,42,One year,No,Electronic check,Yes,60.34,2603.28,No
102511,Male,23.0,49,Month-to-month,Fiber optic,Bank transfer,Yes,63.52,3075.19,No
102512,Female,61.0,71,Month-to-month,DSL,Electronic check,No,71.88,5024.08,No
102513,Female,42.0,64,Month-to-month,Fiber optic,Credit card,Yes,94.89,6210.01,No
102514,Female,29.0,23,One year,No,Bank transfer,Yes,80.01,2008.92,No
102515,Male,39.0,71,Month-to-month,DSL,Bank transfer,No,85.47,6068.41,No
102516,Female,18.0,3,Month-to-month,DSL,Electronic check,Yes,58.17,289.15,Yes
102517,Female,25.0,70,Month-to-month,DSL,Credit card,Yes,100.39,7163.83,No
102518,Female,39.0,11,Two year,DSL,Electronic check,Yes,30.62,335.35,No
102519,Male,50.0,9,Month-to-month,Fiber optic,Mailed check,Yes,64.48,534.22,Yes
102520,Female,18.0,9,Month-to-month,Fiber optic,Bank transfer,Yes,84.96,772.62,No
102521,Male,34.0,9,Two year,Fiber optic,Bank transfer,Yes,66.57,468.22,Yes
102522,Male,52.0,34,Month-to-month,DSL,Credit card,Yes,64.26,2235.96,No
102523,Male,20.0,47,One year,Fiber optic,Bank transfer,Yes,59.46,2764.97,No
102524,Male,42.0,54,One year,DSL,Bank transfer,Yes,66.8,3612.28,No
102525,Male,40.0,2,Month-to-month,DSL,Electronic check,Yes,83.58,170.94,Yes
102526,Male,61.0,22,One year,DSL,Electronic check,Yes,58.61,1213.14,No
102527,Male,36.0,10,Two year,No,Mailed check,Yes,50.03,497.08,Yes
102528,Female,37.0,11,Month-to-month,Fiber optic,Mailed check,Yes,72.48,674.93,Yes
102529,Male,50.0,54,Month-to-month,Fiber optic,Bank transfer,Yes,111.6,5982.99,No
102530,Female,22.0,47,Two year,Fiber optic,Mailed check,No,111.39,5135.13,No
102531,Female,36.0,16,Month-to-month,DSL,Bank transfer,Yes,60.05,881.9,No
102532,Female,33.0,22,Month-to-month,Fiber optic,Electronic check,No,96.71,1924.44,No
102533,Female,37.0,67,Month-to-month,Fiber optic,Mailed check,Yes,83.54,5558.55,No
102534,Male,50.0,42,Two year,No,Credit card,Yes,104.1,4415.9,No
102535,Female,46.0,18,One year,Fiber optic,Electronic check,Yes,,1614.22,Yes
102536,Female,29.0,68,Two year,DSL,Electronic check,Yes,66.96,4650.83,No
102537,Male,41.0,15,Month-to-month,No,Bank transfer,No,112.0,1594.26,No
102538,Male,58.0,21,Two year,Fiber optic,Electronic check,Yes,60.9,1235.82,No
102539,Female,28.0,50,Month-to-month,DSL,Mailed check,No,79.98,4081.54,No
102540,Male,41.0,37,One year,DSL,Bank transfer,No,106.15,3919.76,No
102541,Male,36.0,5,One year,DSL,Mailed check,Yes,88.65,459.9,No
102542,Female,38.0,59,Month-to-month,Fiber optic,Credit card,No,64.93,4021.15,No
102543,Female,18.0,17,One year,Fiber optic,Credit card,Yes,63.58,1057.98,No
102544,Male,57.0,50,Month-to-month,DSL,Mailed check,No,36.79,1795.93,No
102545,Female,29.0,25,Month-to-month,DSL,Credit card,Yes,109.07,2637.38,No
102546,Male,52.0,55,One year,Fiber optic,Electronic check,Yes,55.68,3036.37,No
102547,Female,31.0,65,Month-to-month,Fiber optic,Electronic check,Yes,101.84,6711.56,Yes
102548,Female,31.0,56,One year,DSL,Bank transfer,No,36.34,2086.66,No
102549,Male,55.0,67,Month-to-month,DSL,Mailed check,Yes,135.93,9236.24,No
102550,Male,52.0,39,Month-to-month,No,Electronic check,Yes,38.18,1521.5,No
102551,Female,42.0,5,One year,No,Electronic check,No,73.06,163.62,No
102552,Male,49.0,39,Month-to-month,Fiber optic,Electronic check,Yes,114.3,4514.32,Yes
102553,Male,35.0,34,Two year,Fiber optic,Electronic check,No,66.42,2267.66,Yes
102554,Male,39.0,52,Two year,No,Electronic check,Yes,86.09,4476.83,No
102555,Female,30.0,18,Month-to-month,DSL,Credit card,No,64.95,1278.74,No
102556,Male,51.0,51,Month-to-month,No,Credit card,Yes,81.7,4142.01,No
102557,Female,30.0,32,Month-to-month,Fiber optic,Mailed check,No,111.02,3604.81,No
102558,Female,58.0,49,One year,Fiber optic,Mailed check,No,73.29,3494.3,Yes
102559,Male,35.0,31,Month-to-month,Fiber optic,Electronic check,Yes,121.42,3627.38,Yes
102560,Female,39.0,28,Two year,DSL,Mailed check,No,80.81,2208.79,No
102561,Female,49.0,16,Two year,Fiber optic,Bank transfer,No,132.71,2095.13,Yes
